device_id,start,end,age,gender,content_id
2,2016-01-01T01:30:25,2016-01-01T01:30:36,38,female,88
2,2016-01-01T01:30:25,2016-01-01T01:30:44,38,female,88
2,2016-01-01T01:30:25,2016-01-01T01:30:44,20,male,88
2,2016-01-01T01:30:25,2016-01-01T01:30:44,26,male,88
3,2016-01-01T01:44:13,2016-01-01T01:44:32,46,male,88
3,2016-01-01T01:44:13,2016-01-01T01:44:32,33,female,88
3,2016-01-01T01:44:13,2016-01-01T01:44:32,60,female,88
3,2016-01-01T01:44:24,2016-01-01T01:44:32,42,female,88
1,2016-01-01T02:09:06,2016-01-01T02:09:25,83,male,88
1,2016-01-01T02:09:24,2016-01-01T02:09:25,86,male,88
1,2016-01-01T02:09:06,2016-01-01T02:09:25,46,female,88
1,2016-01-01T02:09:06,2016-01-01T02:09:25,58,male,88
1,2016-01-01T02:09:06,2016-01-01T02:09:25,10,female,88
1,2016-01-01T02:12:51,2016-01-01T02:13:01,93,female,88
1,2016-01-01T02:12:51,2016-01-01T02:13:02,37,female,88
1,2016-01-01T02:12:51,2016-01-01T02:13:04,30,male,88
1,2016-01-01T02:12:51,2016-01-01T02:13:10,19,male,88
1,2016-01-01T02:12:51,2016-01-01T02:13:10,22,male,88
1,2016-01-01T02:12:51,2016-01-01T02:13:10,98,female,88
1,2016-01-01T02:13:08,2016-01-01T02:13:10,13,male,88
1,2016-01-01T02:12:51,2016-01-01T02:13:10,96,female,88
1,2016-01-01T02:12:51,2016-01-01T02:13:10,37,male,88
1,2016-01-01T02:12:51,2016-01-01T02:13:10,79,male,88
3,2016-01-01T02:32:29,2016-01-01T02:32:29,35,female,88
3,2016-01-01T02:32:29,2016-01-01T02:32:48,7,male,88
3,2016-01-01T02:32:33,2016-01-01T02:32:48,98,female,88
3,2016-01-01T02:32:29,2016-01-01T02:32:48,33,female,88
3,2016-01-01T02:32:29,2016-01-01T02:32:48,81,male,88
3,2016-01-01T02:32:42,2016-01-01T02:32:48,12,male,88
2,2016-01-01T02:41:30,2016-01-01T02:41:37,41,male,88
2,2016-01-01T02:41:30,2016-01-01T02:41:38,92,female,88
2,2016-01-01T02:41:30,2016-01-01T02:41:47,44,female,88
2,2016-01-01T02:41:30,2016-01-01T02:41:49,61,male,88
2,2016-01-01T02:41:30,2016-01-01T02:41:49,76,female,88
2,2016-01-01T02:41:30,2016-01-01T02:41:49,13,female,88
2,2016-01-01T02:41:30,2016-01-01T02:41:49,58,male,88
2,2016-01-01T02:41:30,2016-01-01T02:41:49,55,male,88
2,2016-01-01T02:48:18,2016-01-01T02:48:24,35,female,88
2,2016-01-01T02:48:18,2016-01-01T02:48:31,10,male,88
2,2016-01-01T02:48:18,2016-01-01T02:48:37,75,male,88
2,2016-01-01T02:48:18,2016-01-01T02:48:37,4,female,88
2,2016-01-01T03:06:06,2016-01-01T03:06:13,7,female,88
2,2016-01-01T03:06:06,2016-01-01T03:06:19,38,male,88
2,2016-01-01T03:06:06,2016-01-01T03:06:24,44,male,88
2,2016-01-01T03:06:06,2016-01-01T03:06:25,73,female,88
2,2016-01-01T03:06:06,2016-01-01T03:06:25,6,female,88
3,2016-01-01T03:09:22,2016-01-01T03:09:41,21,female,88
3,2016-01-01T03:09:22,2016-01-01T03:09:41,39,male,88
3,2016-01-01T03:09:35,2016-01-01T03:09:41,40,male,88
3,2016-01-01T03:09:22,2016-01-01T03:09:41,97,female,88
1,2016-01-01T04:17:08,2016-01-01T04:17:24,87,female,88
1,2016-01-01T04:17:08,2016-01-01T04:17:26,56,female,88
1,2016-01-01T04:17:08,2016-01-01T04:17:27,69,male,88
