device_id,start,end,age,gender,content_id
1,2016-01-01T00:18:55,2016-01-01T00:19:23,8,female,16
1,2016-01-01T00:18:55,2016-01-01T00:19:33,43,female,16
1,2016-01-01T00:18:55,2016-01-01T00:19:33,39,male,16
1,2016-01-01T00:19:14,2016-01-01T00:19:33,42,female,16
1,2016-01-01T00:26:57,2016-01-01T00:27:07,5,male,16
1,2016-01-01T00:26:57,2016-01-01T00:27:35,91,male,16
1,2016-01-01T00:26:57,2016-01-01T00:27:35,66,male,16
1,2016-01-01T00:27:23,2016-01-01T00:27:35,87,male,16
3,2016-01-01T00:41:40,2016-01-01T00:41:45,65,male,16
3,2016-01-01T00:41:40,2016-01-01T00:41:51,50,female,16
3,2016-01-01T00:41:40,2016-01-01T00:41:58,46,male,16
3,2016-01-01T00:41:40,2016-01-01T00:42:10,69,female,16
3,2016-01-01T00:41:40,2016-01-01T00:42:17,58,female,16
3,2016-01-01T00:41:40,2016-01-01T00:42:18,16,female,16
3,2016-01-01T00:41:40,2016-01-01T00:42:18,30,female,16
3,2016-01-01T00:41:40,2016-01-01T00:42:18,87,male,16
3,2016-01-01T00:41:40,2016-01-01T00:42:18,6,male,16
3,2016-01-01T00:41:40,2016-01-01T00:42:18,61,female,16
3,2016-01-01T00:41:40,2016-01-01T00:42:18,29,female,16
3,2016-01-01T00:41:50,2016-01-01T00:42:18,41,female,16
3,2016-01-01T00:41:40,2016-01-01T00:42:18,48,male,16
2,2016-01-01T00:52:59,2016-01-01T00:53:07,67,male,16
2,2016-01-01T00:53:02,2016-01-01T00:53:12,26,female,16
2,2016-01-01T01:03:56,2016-01-01T01:03:59,74,male,16
2,2016-01-01T01:04:16,2016-01-01T01:04:28,91,female,16
2,2016-01-01T01:03:59,2016-01-01T01:04:30,9,male,16
2,2016-01-01T01:03:56,2016-01-01T01:04:34,51,male,16
2,2016-01-01T01:04:15,2016-01-01T01:04:34,95,female,16
2,2016-01-01T01:04:03,2016-01-01T01:04:34,68,male,16
2,2016-01-01T01:04:04,2016-01-01T01:04:34,98,male,16
2,2016-01-01T01:04:13,2016-01-01T01:04:34,24,female,16
2,2016-01-01T01:04:09,2016-01-01T01:04:34,39,male,16
1,2016-01-01T01:06:05,2016-01-01T01:06:34,78,female,16
1,2016-01-01T01:06:05,2016-01-01T01:06:43,64,female,16
1,2016-01-01T01:06:05,2016-01-01T01:06:43,49,female,16
1,2016-01-01T01:06:05,2016-01-01T01:06:43,82,male,16
1,2016-01-01T01:06:05,2016-01-01T01:06:43,75,male,16
1,2016-01-01T01:06:35,2016-01-01T01:06:43,52,female,16
1,2016-01-01T01:06:05,2016-01-01T01:06:43,12,female,16
1,2016-01-01T01:06:05,2016-01-01T01:06:43,34,female,16
1,2016-01-01T01:06:05,2016-01-01T01:06:43,87,female,16
1,2016-01-01T01:10:34,2016-01-01T01:10:47,55,male,16
1,2016-01-01T01:10:34,2016-01-01T01:10:59,65,male,16
1,2016-01-01T01:10:34,2016-01-01T01:11:12,16,male,16
1,2016-01-01T01:11:08,2016-01-01T01:11:12,47,female,16
1,2016-01-01T01:11:11,2016-01-01T01:11:12,91,female,16
1,2016-01-01T01:11:06,2016-01-01T01:11:12,68,female,16
1,2016-01-01T01:16:38,2016-01-01T01:16:42,88,male,16
1,2016-01-01T01:16:38,2016-01-01T01:16:46,83,female,16
1,2016-01-01T01:16:38,2016-01-01T01:16:50,30,female,16
1,2016-01-01T01:16:38,2016-01-01T01:16:56,93,female,16
1,2016-01-01T01:17:01,2016-01-01T01:17:16,86,female,16
1,2016-01-01T01:16:38,2016-01-01T01:17:16,48,female,16
2,2016-01-01T01:32:53,2016-01-01T01:33:31,31,female,16
2,2016-01-01T01:33:21,2016-01-01T01:33:31,46,female,16
3,2016-01-01T01:36:54,2016-01-01T01:36:55,50,male,16
3,2016-01-01T01:36:54,2016-01-01T01:37:02,33,male,16
3,2016-01-01T01:37:02,2016-01-01T01:37:09,19,male,16
3,2016-01-01T01:36:54,2016-01-01T01:37:32,59,female,16
3,2016-01-01T01:37:31,2016-01-01T01:37:32,85,female,16
3,2016-01-01T01:37:20,2016-01-01T01:37:32,3,female,16
3,2016-01-01T02:07:13,2016-01-01T02:07:35,31,male,16
3,2016-01-01T02:07:34,2016-01-01T02:07:47,72,female,16
3,2016-01-01T02:07:09,2016-01-01T02:07:47,95,male,16
3,2016-01-01T02:07:18,2016-01-01T02:07:47,88,male,16
3,2016-01-01T02:07:19,2016-01-01T02:07:47,9,female,16
3,2016-01-01T02:07:17,2016-01-01T02:07:47,42,male,16
3,2016-01-01T02:07:09,2016-01-01T02:07:47,24,female,16
3,2016-01-01T02:07:35,2016-01-01T02:07:47,24,male,16
3,2016-01-01T02:07:25,2016-01-01T02:07:47,15,female,16
1,2016-01-01T02:42:36,2016-01-01T02:42:41,65,male,16
1,2016-01-01T02:42:03,2016-01-01T02:42:41,20,female,16
1,2016-01-01T02:42:33,2016-01-01T02:42:41,73,male,16
1,2016-01-01T02:42:03,2016-01-01T02:42:41,21,female,16
1,2016-01-01T02:42:03,2016-01-01T02:42:41,22,male,16
1,2016-01-01T02:42:08,2016-01-01T02:42:41,19,female,16
1,2016-01-01T02:42:03,2016-01-01T02:42:41,98,male,16
1,2016-01-01T02:42:03,2016-01-01T02:42:41,5,male,16
1,2016-01-01T02:42:10,2016-01-01T02:42:41,30,female,16
1,2016-01-01T02:58:25,2016-01-01T02:58:34,55,female,16
1,2016-01-01T02:58:25,2016-01-01T02:58:42,34,female,16
1,2016-01-01T02:58:25,2016-01-01T02:58:45,19,female,16
1,2016-01-01T02:58:25,2016-01-01T02:58:47,11,male,16
1,2016-01-01T02:58:25,2016-01-01T02:58:49,51,male,16
1,2016-01-01T02:58:25,2016-01-01T02:59:03,44,female,16
1,2016-01-01T02:58:49,2016-01-01T02:59:03,46,male,16
2,2016-01-01T03:14:08,2016-01-01T03:14:46,93,female,16
2,2016-01-01T03:14:08,2016-01-01T03:14:46,24,female,16
2,2016-01-01T03:49:08,2016-01-01T03:49:09,78,male,16
2,2016-01-01T03:49:08,2016-01-01T03:49:10,5,female,16
2,2016-01-01T03:49:08,2016-01-01T03:49:38,92,female,16
2,2016-01-01T03:49:18,2016-01-01T03:49:46,12,male,16
3,2016-01-01T03:51:46,2016-01-01T03:51:59,43,male,16
3,2016-01-01T03:51:46,2016-01-01T03:52:17,79,male,16
3,2016-01-01T03:51:46,2016-01-01T03:52:24,11,female,16
3,2016-01-01T03:51:46,2016-01-01T03:52:24,85,female,16
3,2016-01-01T03:51:46,2016-01-01T03:52:24,74,male,16
3,2016-01-01T03:52:12,2016-01-01T03:52:24,58,female,16
