device_id,start,end,age,gender,content_id
1,2016-01-01T00:05:16,2016-01-01T00:05:48,19,male,8
1,2016-01-01T00:05:16,2016-01-01T00:05:49,26,female,8
1,2016-01-01T00:05:16,2016-01-01T00:05:49,11,male,8
1,2016-01-01T00:05:16,2016-01-01T00:05:49,51,male,8
1,2016-01-01T00:05:16,2016-01-01T00:05:49,10,male,8
1,2016-01-01T00:05:16,2016-01-01T00:05:49,43,male,8
1,2016-01-01T00:05:16,2016-01-01T00:05:49,69,female,8
1,2016-01-01T00:05:16,2016-01-01T00:05:49,24,male,8
1,2016-01-01T00:05:49,2016-01-01T00:05:49,27,female,8
2,2016-01-01T00:10:20,2016-01-01T00:10:53,12,female,8
2,2016-01-01T00:10:20,2016-01-01T00:10:53,62,male,8
2,2016-01-01T00:14:23,2016-01-01T00:14:34,93,female,8
2,2016-01-01T00:14:23,2016-01-01T00:14:41,89,female,8
2,2016-01-01T00:14:23,2016-01-01T00:14:45,37,female,8
2,2016-01-01T00:14:23,2016-01-01T00:14:56,76,male,8
2,2016-01-01T00:14:43,2016-01-01T00:14:56,84,male,8
2,2016-01-01T00:14:23,2016-01-01T00:14:56,98,male,8
2,2016-01-01T00:14:23,2016-01-01T00:14:56,56,female,8
2,2016-01-01T00:14:23,2016-01-01T00:14:56,49,female,8
2,2016-01-01T00:14:23,2016-01-01T00:14:56,51,female,8
2,2016-01-01T00:14:23,2016-01-01T00:14:56,76,male,8
2,2016-01-01T00:14:23,2016-01-01T00:14:56,91,female,8
2,2016-01-01T00:14:37,2016-01-01T00:14:56,24,female,8
2,2016-01-01T00:14:23,2016-01-01T00:14:56,35,female,8
2,2016-01-01T00:14:30,2016-01-01T00:14:56,97,male,8
3,2016-01-01T00:45:29,2016-01-01T00:45:33,36,female,8
3,2016-01-01T00:45:29,2016-01-01T00:45:45,70,female,8
3,2016-01-01T00:45:29,2016-01-01T00:45:53,66,male,8
3,2016-01-01T00:45:29,2016-01-01T00:45:56,23,female,8
3,2016-01-01T00:45:36,2016-01-01T00:46:02,6,male,8
3,2016-01-01T00:45:36,2016-01-01T00:46:02,26,male,8
3,2016-01-01T00:45:37,2016-01-01T00:46:02,58,male,8
3,2016-01-01T00:45:30,2016-01-01T00:46:02,19,male,8
3,2016-01-01T00:45:39,2016-01-01T00:46:02,33,male,8
3,2016-01-01T00:45:37,2016-01-01T00:46:02,96,male,8
3,2016-01-01T00:45:29,2016-01-01T00:46:02,27,female,8
3,2016-01-01T00:45:29,2016-01-01T00:46:02,56,male,8
1,2016-01-01T01:00:45,2016-01-01T01:00:47,30,female,8
1,2016-01-01T01:00:45,2016-01-01T01:00:55,77,female,8
1,2016-01-01T01:00:45,2016-01-01T01:01:10,37,male,8
1,2016-01-01T01:00:45,2016-01-01T01:01:14,94,female,8
1,2016-01-01T01:01:06,2016-01-01T01:01:18,48,female,8
3,2016-01-01T01:13:11,2016-01-01T01:13:19,50,male,8
1,2016-01-01T01:13:15,2016-01-01T01:13:47,26,female,8
1,2016-01-01T01:13:15,2016-01-01T01:13:48,72,female,8
