device_id,start,end,age,gender,content_id
1,2016-01-01T00:33:47,2016-01-01T00:33:51,92,male,36
1,2016-01-01T00:34:06,2016-01-01T00:34:13,36,male,36
3,2016-01-01T01:03:30,2016-01-01T01:03:40,84,male,36
2,2016-01-01T01:03:30,2016-01-01T01:03:50,21,female,36
2,2016-01-01T01:03:30,2016-01-01T01:03:51,61,female,36
2,2016-01-01T01:03:30,2016-01-01T01:03:56,74,male,36
3,2016-01-01T01:03:30,2016-01-01T01:03:56,26,male,36
2,2016-01-01T01:03:52,2016-01-01T01:03:56,51,male,36
3,2016-01-01T01:03:30,2016-01-01T01:03:56,38,female,36
3,2016-01-01T01:03:30,2016-01-01T01:03:56,74,male,36
3,2016-01-01T01:03:34,2016-01-01T01:03:56,29,female,36
3,2016-01-01T01:03:56,2016-01-01T01:03:56,44,male,36
1,2016-01-01T01:21:11,2016-01-01T01:21:11,49,female,36
1,2016-01-01T01:21:11,2016-01-01T01:21:32,68,male,36
1,2016-01-01T01:21:11,2016-01-01T01:21:37,23,female,36
1,2016-01-01T01:21:11,2016-01-01T01:21:37,91,male,36
1,2016-01-01T01:21:11,2016-01-01T01:21:37,31,female,36
1,2016-01-01T01:21:29,2016-01-01T01:21:37,93,female,36
1,2016-01-01T01:21:33,2016-01-01T01:21:37,94,male,36
2,2016-01-01T01:23:09,2016-01-01T01:23:18,80,female,36
2,2016-01-01T01:23:07,2016-01-01T01:23:26,27,female,36
2,2016-01-01T01:23:07,2016-01-01T01:23:33,84,female,36
2,2016-01-01T01:23:07,2016-01-01T01:23:33,5,male,36
2,2016-01-01T01:23:22,2016-01-01T01:23:33,18,male,36
3,2016-01-01T01:39:13,2016-01-01T01:39:20,6,female,36
3,2016-01-01T01:39:13,2016-01-01T01:39:24,89,female,36
3,2016-01-01T01:39:13,2016-01-01T01:39:28,84,female,36
3,2016-01-01T01:39:31,2016-01-01T01:39:39,90,male,36
2,2016-01-01T02:19:33,2016-01-01T02:19:34,81,female,36
2,2016-01-01T02:19:33,2016-01-01T02:19:37,32,male,36
2,2016-01-01T02:19:33,2016-01-01T02:19:58,4,female,36
2,2016-01-01T02:19:33,2016-01-01T02:19:59,74,male,36
2,2016-01-01T02:19:36,2016-01-01T02:19:59,78,female,36
2,2016-01-01T02:19:33,2016-01-01T02:19:59,7,female,36
1,2016-01-01T02:35:58,2016-01-01T02:36:24,48,male,36
1,2016-01-01T02:35:58,2016-01-01T02:36:24,32,male,36
1,2016-01-01T02:36:15,2016-01-01T02:36:24,70,female,36
1,2016-01-01T02:36:04,2016-01-01T02:36:24,63,female,36
1,2016-01-01T02:36:09,2016-01-01T02:36:24,6,male,36
3,2016-01-01T03:05:14,2016-01-01T03:05:27,73,female,36
3,2016-01-01T03:05:14,2016-01-01T03:05:27,39,female,36
3,2016-01-01T03:05:39,2016-01-01T03:05:40,83,male,36
3,2016-01-01T03:05:14,2016-01-01T03:05:40,10,female,36
3,2016-01-01T03:05:14,2016-01-01T03:05:40,17,male,36
3,2016-01-01T03:05:19,2016-01-01T03:05:40,86,female,36
3,2016-01-01T03:05:27,2016-01-01T03:05:40,85,female,36
2,2016-01-01T03:09:27,2016-01-01T03:09:27,74,male,36
2,2016-01-01T03:09:27,2016-01-01T03:09:29,91,female,36
3,2016-01-01T03:10:26,2016-01-01T03:10:46,97,female,36
3,2016-01-01T03:10:50,2016-01-01T03:10:52,91,female,36
3,2016-01-01T03:10:32,2016-01-01T03:10:52,83,male,36
