device_id,start,end,age,gender,content_id
2,2016-01-01T00:11:26,2016-01-01T00:11:40,62,male,71
2,2016-01-01T00:11:26,2016-01-01T00:11:41,13,female,71
2,2016-01-01T00:11:26,2016-01-01T00:11:41,76,female,71
2,2016-01-01T00:11:37,2016-01-01T00:11:41,94,male,71
3,2016-01-01T00:13:35,2016-01-01T00:13:49,18,male,71
3,2016-01-01T00:13:35,2016-01-01T00:13:50,57,female,71
3,2016-01-01T00:13:35,2016-01-01T00:13:50,57,female,71
3,2016-01-01T00:13:50,2016-01-01T00:13:50,70,female,71
3,2016-01-01T00:13:35,2016-01-01T00:13:50,4,female,71
3,2016-01-01T00:13:40,2016-01-01T00:13:50,25,male,71
3,2016-01-01T00:13:35,2016-01-01T00:13:50,32,male,71
3,2016-01-01T00:13:35,2016-01-01T00:13:50,27,female,71
3,2016-01-01T00:13:35,2016-01-01T00:13:50,81,male,71
3,2016-01-01T00:13:50,2016-01-01T00:13:50,39,male,71
3,2016-01-01T00:13:47,2016-01-01T00:13:50,76,male,71
1,2016-01-01T00:34:28,2016-01-01T00:34:28,40,male,71
1,2016-01-01T00:34:13,2016-01-01T00:34:28,36,male,71
3,2016-01-01T00:39:59,2016-01-01T00:40:14,72,female,71
3,2016-01-01T00:39:59,2016-01-01T00:40:14,79,male,71
3,2016-01-01T00:39:59,2016-01-01T00:40:14,15,female,71
3,2016-01-01T00:40:06,2016-01-01T00:40:14,57,male,71
2,2016-01-01T00:51:59,2016-01-01T00:52:14,32,female,71
2,2016-01-01T00:51:59,2016-01-01T00:52:14,44,male,71
2,2016-01-01T00:51:59,2016-01-01T00:52:14,70,female,71
2,2016-01-01T00:52:13,2016-01-01T00:52:14,35,male,71
2,2016-01-01T00:51:59,2016-01-01T00:52:14,67,male,71
2,2016-01-01T00:59:51,2016-01-01T01:00:06,39,female,71
3,2016-01-01T01:09:01,2016-01-01T01:09:15,41,male,71
3,2016-01-01T01:09:00,2016-01-01T01:09:15,3,female,71
3,2016-01-01T01:09:00,2016-01-01T01:09:15,68,female,71
3,2016-01-01T01:09:00,2016-01-01T01:09:15,9,female,71
3,2016-01-01T01:09:15,2016-01-01T01:09:15,47,female,71
2,2016-01-01T01:22:52,2016-01-01T01:22:58,18,female,71
2,2016-01-01T01:22:52,2016-01-01T01:23:07,27,female,71
2,2016-01-01T01:22:52,2016-01-01T01:23:07,84,female,71
2,2016-01-01T01:22:52,2016-01-01T01:23:07,5,male,71
2,2016-01-01T01:24:23,2016-01-01T01:24:38,94,female,71
2,2016-01-01T01:24:23,2016-01-01T01:24:38,69,male,71
2,2016-01-01T01:24:23,2016-01-01T01:24:38,18,male,71
2,2016-01-01T01:24:23,2016-01-01T01:24:38,42,male,71
2,2016-01-01T01:24:23,2016-01-01T01:24:38,90,female,71
2,2016-01-01T01:24:23,2016-01-01T01:24:38,64,female,71
2,2016-01-01T01:24:32,2016-01-01T01:24:38,38,female,71
3,2016-01-01T01:31:15,2016-01-01T01:31:17,70,female,71
3,2016-01-01T01:31:15,2016-01-01T01:31:20,13,female,71
3,2016-01-01T01:31:15,2016-01-01T01:31:30,62,male,71
3,2016-01-01T01:31:15,2016-01-01T01:31:30,55,male,71
3,2016-01-01T01:31:15,2016-01-01T01:31:30,90,male,71
3,2016-01-01T01:46:37,2016-01-01T01:46:38,84,female,71
3,2016-01-01T01:46:37,2016-01-01T01:46:43,37,male,71
3,2016-01-01T01:46:37,2016-01-01T01:46:50,98,male,71
3,2016-01-01T01:46:37,2016-01-01T01:46:52,55,female,71
