device_id,start,end,age,gender,content_id
3,2016-01-01T00:17:23,2016-01-01T00:17:30,31,female,61
3,2016-01-01T00:17:23,2016-01-01T00:17:33,52,male,61
3,2016-01-01T00:17:23,2016-01-01T00:17:50,38,female,61
3,2016-01-01T00:17:23,2016-01-01T00:17:50,34,female,61
3,2016-01-01T00:17:23,2016-01-01T00:17:50,56,male,61
3,2016-01-01T00:17:25,2016-01-01T00:17:50,13,female,61
3,2016-01-01T00:17:23,2016-01-01T00:17:50,51,male,61
3,2016-01-01T00:17:29,2016-01-01T00:17:50,55,female,61
3,2016-01-01T00:17:38,2016-01-01T00:17:50,94,female,61
3,2016-01-01T00:36:10,2016-01-01T00:36:37,87,female,61
3,2016-01-01T00:36:30,2016-01-01T00:36:37,51,female,61
2,2016-01-01T01:23:33,2016-01-01T01:23:34,84,female,61
2,2016-01-01T01:23:33,2016-01-01T01:23:48,5,male,61
2,2016-01-01T01:23:48,2016-01-01T01:24:00,17,male,61
2,2016-01-01T01:23:33,2016-01-01T01:24:00,18,male,61
2,2016-01-01T01:23:56,2016-01-01T01:24:00,42,male,61
2,2016-01-01T01:23:56,2016-01-01T01:24:00,64,female,61
1,2016-01-01T01:37:34,2016-01-01T01:37:54,53,male,61
1,2016-01-01T01:37:34,2016-01-01T01:38:01,19,female,61
1,2016-01-01T01:37:59,2016-01-01T01:38:01,79,male,61
1,2016-01-01T01:50:46,2016-01-01T01:50:48,67,female,61
1,2016-01-01T01:50:46,2016-01-01T01:51:03,69,female,61
1,2016-01-01T01:50:46,2016-01-01T01:51:13,31,female,61
1,2016-01-01T01:51:02,2016-01-01T01:51:13,98,female,61
3,2016-01-01T02:17:54,2016-01-01T02:18:02,87,female,61
3,2016-01-01T02:17:54,2016-01-01T02:18:12,12,female,61
3,2016-01-01T02:17:54,2016-01-01T02:18:21,98,male,61
3,2016-01-01T02:18:21,2016-01-01T02:18:33,98,male,61
3,2016-01-01T02:17:54,2016-01-01T02:18:21,24,male,61
3,2016-01-01T02:18:21,2016-01-01T02:18:35,24,male,61
3,2016-01-01T02:17:54,2016-01-01T02:18:21,62,male,61
3,2016-01-01T02:18:21,2016-01-01T02:18:40,62,male,61
3,2016-01-01T02:17:54,2016-01-01T02:18:21,11,male,61
3,2016-01-01T02:18:21,2016-01-01T02:18:48,11,male,61
3,2016-01-01T02:17:54,2016-01-01T02:18:21,70,female,61
3,2016-01-01T02:18:21,2016-01-01T02:18:48,70,female,61
3,2016-01-01T02:18:38,2016-01-01T02:18:48,47,female,61
3,2016-01-01T02:28:26,2016-01-01T02:28:42,67,female,61
3,2016-01-01T02:28:26,2016-01-01T02:28:49,65,female,61
