device_id,start,end,age,gender,content_id
1,2016-01-01T00:10:07,2016-01-01T00:10:31,74,male,87
1,2016-01-01T00:10:14,2016-01-01T00:10:35,91,female,87
1,2016-01-01T00:10:28,2016-01-01T00:10:35,91,female,87
1,2016-01-01T00:45:41,2016-01-01T00:45:42,61,female,87
1,2016-01-01T00:45:41,2016-01-01T00:45:42,84,male,87
1,2016-01-01T00:45:41,2016-01-01T00:45:55,57,female,87
1,2016-01-01T00:45:41,2016-01-01T00:46:09,26,female,87
1,2016-01-01T00:45:41,2016-01-01T00:46:09,61,female,87
1,2016-01-01T00:45:41,2016-01-01T00:46:09,41,male,87
1,2016-01-01T00:45:41,2016-01-01T00:46:09,19,male,87
1,2016-01-01T00:46:09,2016-01-01T00:46:09,17,female,87
1,2016-01-01T00:45:41,2016-01-01T00:46:09,20,female,87
1,2016-01-01T00:45:41,2016-01-01T00:46:09,44,male,87
1,2016-01-01T00:46:03,2016-01-01T00:46:09,12,male,87
1,2016-01-01T00:45:41,2016-01-01T00:46:09,28,female,87
3,2016-01-01T01:14:41,2016-01-01T01:15:03,56,female,87
3,2016-01-01T01:14:41,2016-01-01T01:15:09,44,female,87
3,2016-01-01T01:14:41,2016-01-01T01:15:09,61,male,87
3,2016-01-01T01:14:41,2016-01-01T01:15:09,88,female,87
3,2016-01-01T01:14:41,2016-01-01T01:15:09,38,male,87
1,2016-01-01T01:19:03,2016-01-01T01:19:16,15,female,87
1,2016-01-01T01:19:03,2016-01-01T01:19:21,48,male,87
1,2016-01-01T01:19:03,2016-01-01T01:19:31,84,female,87
1,2016-01-01T01:19:03,2016-01-01T01:19:31,95,female,87
1,2016-01-01T01:19:03,2016-01-01T01:19:31,32,female,87
1,2016-01-01T01:19:18,2016-01-01T01:19:31,49,female,87
2,2016-01-01T01:26:50,2016-01-01T01:26:58,53,male,87
2,2016-01-01T01:26:50,2016-01-01T01:27:05,31,male,87
2,2016-01-01T01:26:50,2016-01-01T01:27:18,82,male,87
2,2016-01-01T01:27:14,2016-01-01T01:27:18,84,female,87
2,2016-01-01T01:27:16,2016-01-01T01:27:18,86,female,87
2,2016-01-01T01:27:15,2016-01-01T01:27:18,6,male,87
2,2016-01-01T01:27:14,2016-01-01T01:27:18,34,female,87
2,2016-01-01T01:27:12,2016-01-01T01:27:18,31,male,87
1,2016-01-01T02:03:28,2016-01-01T02:03:29,6,female,87
1,2016-01-01T02:03:28,2016-01-01T02:03:56,80,male,87
1,2016-01-01T02:03:33,2016-01-01T02:03:56,44,female,87
1,2016-01-01T02:03:38,2016-01-01T02:03:56,9,female,87
1,2016-01-01T02:19:24,2016-01-01T02:19:28,67,male,87
1,2016-01-01T02:19:24,2016-01-01T02:19:47,61,female,87
1,2016-01-01T02:19:47,2016-01-01T02:19:52,91,male,87
1,2016-01-01T02:19:26,2016-01-01T02:19:52,77,male,87
1,2016-01-01T02:19:45,2016-01-01T02:19:52,20,female,87
1,2016-01-01T02:19:45,2016-01-01T02:19:52,5,female,87
1,2016-01-01T02:19:24,2016-01-01T02:19:52,33,female,87
1,2016-01-01T02:19:31,2016-01-01T02:19:52,48,female,87
1,2016-01-01T02:19:44,2016-01-01T02:19:52,14,male,87
3,2016-01-01T02:22:25,2016-01-01T02:22:53,79,female,87
3,2016-01-01T02:22:45,2016-01-01T02:22:53,7,female,87
3,2016-01-01T02:22:25,2016-01-01T02:22:53,45,female,87
3,2016-01-01T02:22:25,2016-01-01T02:22:53,22,female,87
3,2016-01-01T02:22:33,2016-01-01T02:22:53,86,female,87
3,2016-01-01T02:22:49,2016-01-01T02:22:53,73,female,87
3,2016-01-01T02:22:25,2016-01-01T02:22:53,96,female,87
3,2016-01-01T02:22:36,2016-01-01T02:22:53,66,female,87
2,2016-01-01T02:48:37,2016-01-01T02:48:51,75,male,87
2,2016-01-01T02:48:38,2016-01-01T02:48:57,11,female,87
2,2016-01-01T02:48:37,2016-01-01T02:49:03,4,female,87
3,2016-01-01T03:42:45,2016-01-01T03:43:13,65,male,87
3,2016-01-01T03:42:45,2016-01-01T03:43:13,49,male,87
3,2016-01-01T03:42:45,2016-01-01T03:43:13,62,male,87
3,2016-01-01T03:42:45,2016-01-01T03:43:13,40,female,87
3,2016-01-01T03:42:45,2016-01-01T03:43:13,34,female,87
3,2016-01-01T03:42:45,2016-01-01T03:43:13,52,male,87
