device_id,start,end,age,gender,content_id
2,2016-01-01T00:18:12,2016-01-01T00:18:44,87,male,30
2,2016-01-01T00:18:39,2016-01-01T00:18:44,86,female,30
1,2016-01-01T01:57:11,2016-01-01T01:57:43,57,female,30
3,2016-01-01T01:59:26,2016-01-01T01:59:30,38,female,30
3,2016-01-01T01:59:26,2016-01-01T01:59:43,47,male,30
3,2016-01-01T01:59:26,2016-01-01T01:59:54,92,female,30
3,2016-01-01T01:59:26,2016-01-01T01:59:58,98,male,30
3,2016-01-01T01:59:26,2016-01-01T01:59:58,3,female,30
3,2016-01-01T01:59:51,2016-01-01T01:59:58,15,male,30
1,2016-01-01T02:05:01,2016-01-01T02:05:25,87,female,30
1,2016-01-01T02:05:01,2016-01-01T02:05:33,48,male,30
3,2016-01-01T02:08:50,2016-01-01T02:08:56,22,female,30
3,2016-01-01T02:08:50,2016-01-01T02:09:05,24,male,30
3,2016-01-01T02:08:50,2016-01-01T02:09:19,15,female,30
3,2016-01-01T02:08:50,2016-01-01T02:09:22,24,female,30
3,2016-01-01T02:08:50,2016-01-01T02:09:22,25,female,30
2,2016-01-01T02:27:48,2016-01-01T02:27:56,46,female,30
2,2016-01-01T02:27:49,2016-01-01T02:28:20,24,female,30
2,2016-01-01T02:27:48,2016-01-01T02:28:20,38,male,30
2,2016-01-01T02:27:48,2016-01-01T02:28:20,83,male,30
2,2016-01-01T02:27:53,2016-01-01T02:28:20,37,female,30
2,2016-01-01T02:27:48,2016-01-01T02:28:20,88,female,30
2,2016-01-01T02:27:48,2016-01-01T02:28:20,42,female,30
2,2016-01-01T02:38:00,2016-01-01T02:38:01,26,male,30
2,2016-01-01T02:38:00,2016-01-01T02:38:06,83,male,30
2,2016-01-01T02:38:00,2016-01-01T02:38:12,55,female,30
2,2016-01-01T02:38:30,2016-01-01T02:38:32,54,male,30
2,2016-01-01T02:38:00,2016-01-01T02:38:32,11,male,30
2,2016-01-01T02:44:12,2016-01-01T02:44:12,43,female,30
2,2016-01-01T02:44:12,2016-01-01T02:44:25,25,male,30
2,2016-01-01T02:44:12,2016-01-01T02:44:44,58,female,30
2,2016-01-01T02:44:12,2016-01-01T02:44:44,30,female,30
2,2016-01-01T02:44:12,2016-01-01T02:44:44,9,male,30
2,2016-01-01T02:44:17,2016-01-01T02:44:44,62,male,30
2,2016-01-01T02:44:23,2016-01-01T02:44:44,70,female,30
2,2016-01-01T02:44:18,2016-01-01T02:44:44,76,female,30
3,2016-01-01T02:52:24,2016-01-01T02:52:56,8,male,30
3,2016-01-01T02:52:24,2016-01-01T02:52:56,34,female,30
3,2016-01-01T02:52:25,2016-01-01T02:52:56,66,male,30
3,2016-01-01T02:52:54,2016-01-01T02:52:56,62,female,30
1,2016-01-01T03:08:36,2016-01-01T03:08:44,5,male,30
1,2016-01-01T03:08:54,2016-01-01T03:09:08,62,male,30
1,2016-01-01T03:08:36,2016-01-01T03:09:08,54,female,30
1,2016-01-01T03:08:36,2016-01-01T03:09:08,11,male,30
1,2016-01-01T03:08:49,2016-01-01T03:09:08,36,female,30
2,2016-01-01T03:24:18,2016-01-01T03:24:23,50,female,30
2,2016-01-01T03:24:18,2016-01-01T03:24:30,98,male,30
2,2016-01-01T03:24:18,2016-01-01T03:24:46,65,male,30
2,2016-01-01T03:24:18,2016-01-01T03:24:50,44,male,30
2,2016-01-01T03:24:38,2016-01-01T03:24:50,63,female,30
2,2016-01-01T03:24:43,2016-01-01T03:24:50,80,female,30
