device_id,start,end,age,gender,content_id
3,2016-01-01T00:03:28,2016-01-01T00:03:28,35,male,83
3,2016-01-01T00:03:28,2016-01-01T00:03:29,36,female,83
3,2016-01-01T00:03:28,2016-01-01T00:03:39,28,male,83
3,2016-01-01T00:03:28,2016-01-01T00:03:44,58,male,83
3,2016-01-01T00:03:56,2016-01-01T00:04:00,22,female,83
3,2016-01-01T00:03:28,2016-01-01T00:04:00,73,female,83
3,2016-01-01T00:03:55,2016-01-01T00:04:00,56,female,83
3,2016-01-01T00:03:57,2016-01-01T00:04:00,23,female,83
3,2016-01-01T00:03:35,2016-01-01T00:04:00,18,female,83
3,2016-01-01T00:03:28,2016-01-01T00:04:00,57,male,83
2,2016-01-01T00:11:41,2016-01-01T00:12:13,13,female,83
2,2016-01-01T00:11:43,2016-01-01T00:12:13,14,male,83
2,2016-01-01T00:11:41,2016-01-01T00:12:13,76,female,83
2,2016-01-01T00:11:41,2016-01-01T00:12:13,94,male,83
2,2016-01-01T00:12:12,2016-01-01T00:12:13,69,male,83
1,2016-01-01T00:35:36,2016-01-01T00:35:58,55,female,83
1,2016-01-01T00:35:36,2016-01-01T00:35:59,41,female,83
1,2016-01-01T00:35:36,2016-01-01T00:36:03,36,male,83
1,2016-01-01T00:35:36,2016-01-01T00:36:08,98,female,83
1,2016-01-01T00:35:38,2016-01-01T00:36:08,12,female,83
1,2016-01-01T00:35:36,2016-01-01T00:36:08,90,female,83
1,2016-01-01T00:36:07,2016-01-01T00:36:08,88,male,83
3,2016-01-01T01:09:15,2016-01-01T01:09:27,41,male,83
3,2016-01-01T01:09:15,2016-01-01T01:09:28,3,female,83
3,2016-01-01T01:09:29,2016-01-01T01:09:40,8,female,83
3,2016-01-01T01:09:15,2016-01-01T01:09:45,68,female,83
3,2016-01-01T01:09:15,2016-01-01T01:09:46,9,female,83
3,2016-01-01T01:09:15,2016-01-01T01:09:47,47,female,83
1,2016-01-01T01:12:43,2016-01-01T01:12:49,68,female,83
1,2016-01-01T01:12:43,2016-01-01T01:13:14,96,male,83
1,2016-01-01T01:12:43,2016-01-01T01:13:15,26,female,83
1,2016-01-01T01:12:43,2016-01-01T01:13:15,72,female,83
1,2016-01-01T01:13:10,2016-01-01T01:13:15,79,female,83
1,2016-01-01T01:12:43,2016-01-01T01:13:15,27,female,83
1,2016-01-01T01:13:00,2016-01-01T01:13:15,91,female,83
1,2016-01-01T01:25:50,2016-01-01T01:25:52,73,female,83
1,2016-01-01T01:25:50,2016-01-01T01:25:54,17,female,83
1,2016-01-01T01:25:50,2016-01-01T01:26:22,55,female,83
1,2016-01-01T01:25:59,2016-01-01T01:26:22,77,male,83
2,2016-01-01T01:37:12,2016-01-01T01:37:13,11,female,83
2,2016-01-01T01:37:34,2016-01-01T01:37:44,68,female,83
2,2016-01-01T01:37:12,2016-01-01T01:37:44,72,male,83
2,2016-01-01T01:37:28,2016-01-01T01:37:44,83,female,83
2,2016-01-01T01:37:32,2016-01-01T01:37:44,47,female,83
1,2016-01-01T02:04:29,2016-01-01T02:04:35,9,female,83
1,2016-01-01T02:04:29,2016-01-01T02:05:01,87,female,83
1,2016-01-01T02:04:29,2016-01-01T02:05:01,48,male,83
1,2016-01-01T02:09:25,2016-01-01T02:09:26,83,male,83
1,2016-01-01T02:09:25,2016-01-01T02:09:31,86,male,83
1,2016-01-01T02:09:25,2016-01-01T02:09:39,46,female,83
1,2016-01-01T02:09:36,2016-01-01T02:09:57,50,male,83
1,2016-01-01T02:09:25,2016-01-01T02:09:57,58,male,83
1,2016-01-01T02:09:25,2016-01-01T02:09:57,10,female,83
1,2016-01-01T02:09:29,2016-01-01T02:09:57,10,female,83
1,2016-01-01T02:09:54,2016-01-01T02:09:57,52,female,83
2,2016-01-01T02:50:00,2016-01-01T02:50:10,40,male,83
2,2016-01-01T02:50:15,2016-01-01T02:50:32,79,female,83
2,2016-01-01T02:50:20,2016-01-01T02:50:32,46,male,83
1,2016-01-01T02:52:41,2016-01-01T02:52:53,82,male,83
1,2016-01-01T02:52:41,2016-01-01T02:53:03,31,male,83
1,2016-01-01T02:52:41,2016-01-01T02:53:13,15,male,83
1,2016-01-01T02:53:13,2016-01-01T02:53:27,15,male,83
1,2016-01-01T02:53:15,2016-01-01T02:53:45,48,female,83
1,2016-01-01T02:53:36,2016-01-01T02:53:45,48,male,83
2,2016-01-01T02:57:28,2016-01-01T02:58:00,70,male,83
2,2016-01-01T02:57:28,2016-01-01T02:58:00,71,female,83
2,2016-01-01T02:57:28,2016-01-01T02:58:00,43,female,83
2,2016-01-01T02:57:28,2016-01-01T02:58:00,6,male,83
