device_id,start,end,age,gender,content_id
1,2016-01-01T00:04:31,2016-01-01T00:04:31,83,female,44
1,2016-01-01T00:04:31,2016-01-01T00:04:48,47,male,44
1,2016-01-01T00:04:40,2016-01-01T00:04:48,61,female,44
1,2016-01-01T00:04:31,2016-01-01T00:04:48,9,female,44
1,2016-01-01T00:04:31,2016-01-01T00:04:48,71,male,44
1,2016-01-01T00:04:35,2016-01-01T00:04:48,21,female,44
1,2016-01-01T00:04:31,2016-01-01T00:04:48,26,female,44
1,2016-01-01T00:04:31,2016-01-01T00:04:48,11,male,44
1,2016-01-01T00:04:31,2016-01-01T00:04:48,51,male,44
1,2016-01-01T00:04:31,2016-01-01T00:04:48,10,male,44
3,2016-01-01T00:24:01,2016-01-01T00:24:02,77,male,44
3,2016-01-01T00:24:01,2016-01-01T00:24:09,18,male,44
3,2016-01-01T00:24:01,2016-01-01T00:24:18,24,female,44
3,2016-01-01T00:24:01,2016-01-01T00:24:18,76,male,44
3,2016-01-01T00:24:01,2016-01-01T00:24:18,93,female,44
3,2016-01-01T00:24:01,2016-01-01T00:24:18,50,female,44
3,2016-01-01T00:47:52,2016-01-01T00:48:02,15,male,44
3,2016-01-01T00:47:52,2016-01-01T00:48:09,97,female,44
3,2016-01-01T00:47:53,2016-01-01T00:48:09,94,male,44
3,2016-01-01T00:47:52,2016-01-01T00:48:09,93,female,44
3,2016-01-01T00:47:52,2016-01-01T00:48:09,68,female,44
3,2016-01-01T00:47:52,2016-01-01T00:48:09,20,female,44
3,2016-01-01T00:47:58,2016-01-01T00:48:09,70,male,44
3,2016-01-01T00:50:35,2016-01-01T00:50:40,63,male,44
3,2016-01-01T00:50:35,2016-01-01T00:50:52,65,female,44
3,2016-01-01T00:50:35,2016-01-01T00:50:52,10,female,44
3,2016-01-01T00:50:35,2016-01-01T00:50:52,8,female,44
3,2016-01-01T00:50:35,2016-01-01T00:50:52,89,female,44
3,2016-01-01T01:06:22,2016-01-01T01:06:26,54,female,44
3,2016-01-01T01:06:22,2016-01-01T01:06:39,29,male,44
3,2016-01-01T01:06:31,2016-01-01T01:06:39,40,female,44
3,2016-01-01T01:06:22,2016-01-01T01:06:39,35,male,44
3,2016-01-01T01:10:10,2016-01-01T01:10:22,35,male,44
3,2016-01-01T01:10:19,2016-01-01T01:10:27,98,male,44
3,2016-01-01T01:10:10,2016-01-01T01:10:27,47,female,44
3,2016-01-01T01:10:23,2016-01-01T01:10:27,5,male,44
3,2016-01-01T01:10:10,2016-01-01T01:10:27,13,male,44
1,2016-01-01T01:11:46,2016-01-01T01:12:03,88,male,44
1,2016-01-01T01:11:46,2016-01-01T01:12:03,11,female,44
1,2016-01-01T01:11:51,2016-01-01T01:12:03,70,female,44
1,2016-01-01T01:11:46,2016-01-01T01:12:03,63,male,44
1,2016-01-01T01:11:46,2016-01-01T01:12:03,68,female,44
1,2016-01-01T01:11:46,2016-01-01T01:12:03,96,male,44
2,2016-01-01T01:12:57,2016-01-01T01:13:14,47,female,44
2,2016-01-01T01:12:57,2016-01-01T01:13:14,83,male,44
3,2016-01-01T01:17:44,2016-01-01T01:18:01,91,male,44
3,2016-01-01T01:17:56,2016-01-01T01:18:01,20,female,44
3,2016-01-01T01:17:44,2016-01-01T01:18:01,95,female,44
3,2016-01-01T01:17:44,2016-01-01T01:18:01,56,female,44
1,2016-01-01T02:12:11,2016-01-01T02:12:18,39,female,44
1,2016-01-01T02:12:11,2016-01-01T02:12:28,23,female,44
1,2016-01-01T02:12:11,2016-01-01T02:12:28,93,female,44
1,2016-01-01T02:12:11,2016-01-01T02:12:28,37,female,44
1,2016-01-01T02:12:11,2016-01-01T02:12:28,30,male,44
1,2016-01-01T02:12:11,2016-01-01T02:12:28,19,male,44
1,2016-01-01T02:12:13,2016-01-01T02:12:28,22,male,44
1,2016-01-01T02:12:11,2016-01-01T02:12:28,98,female,44
1,2016-01-01T02:12:26,2016-01-01T02:12:28,96,female,44
1,2016-01-01T02:14:10,2016-01-01T02:14:24,37,male,44
1,2016-01-01T02:14:12,2016-01-01T02:14:27,89,male,44
1,2016-01-01T02:14:15,2016-01-01T02:14:27,98,female,44
1,2016-01-01T02:14:10,2016-01-01T02:14:27,79,male,44
1,2016-01-01T02:14:10,2016-01-01T02:14:27,60,male,44
2,2016-01-01T02:26:49,2016-01-01T02:26:51,44,female,44
2,2016-01-01T02:26:49,2016-01-01T02:26:55,82,female,44
2,2016-01-01T02:26:49,2016-01-01T02:26:58,6,female,44
2,2016-01-01T02:26:49,2016-01-01T02:27:06,58,female,44
2,2016-01-01T02:26:49,2016-01-01T02:27:06,66,female,44
2,2016-01-01T02:26:57,2016-01-01T02:27:06,44,male,44
2,2016-01-01T02:26:49,2016-01-01T02:27:06,46,female,44
2,2016-01-01T02:27:06,2016-01-01T02:27:06,83,male,44
2,2016-01-01T02:34:36,2016-01-01T02:34:53,21,male,44
2,2016-01-01T02:34:36,2016-01-01T02:34:53,26,male,44
2,2016-01-01T02:34:36,2016-01-01T02:34:53,54,male,44
2,2016-01-01T02:34:36,2016-01-01T02:34:53,12,female,44
2,2016-01-01T02:34:36,2016-01-01T02:34:53,44,female,44
2,2016-01-01T02:34:36,2016-01-01T02:34:53,70,female,44
2,2016-01-01T02:34:36,2016-01-01T02:34:53,43,male,44
2,2016-01-01T02:34:36,2016-01-01T02:34:53,80,female,44
2,2016-01-01T03:06:31,2016-01-01T03:06:40,28,female,44
2,2016-01-01T03:06:25,2016-01-01T03:06:42,73,female,44
2,2016-01-01T03:06:25,2016-01-01T03:06:42,6,female,44
2,2016-01-01T03:12:32,2016-01-01T03:12:44,4,female,44
3,2016-01-01T03:21:40,2016-01-01T03:21:42,96,female,44
3,2016-01-01T03:21:40,2016-01-01T03:21:57,24,male,44
3,2016-01-01T03:21:40,2016-01-01T03:21:57,64,female,44
3,2016-01-01T03:21:40,2016-01-01T03:21:57,42,female,44
3,2016-01-01T03:21:40,2016-01-01T03:21:57,97,male,44
3,2016-01-01T03:31:46,2016-01-01T03:31:57,26,female,44
3,2016-01-01T03:31:40,2016-01-01T03:31:57,23,male,44
3,2016-01-01T03:31:40,2016-01-01T03:31:57,50,female,44
3,2016-01-01T03:31:40,2016-01-01T03:31:57,11,male,44
3,2016-01-01T03:31:47,2016-01-01T03:31:57,84,female,44
1,2016-01-01T03:51:21,2016-01-01T03:51:38,6,male,44
1,2016-01-01T03:54:06,2016-01-01T03:54:09,15,male,44
1,2016-01-01T03:54:06,2016-01-01T03:54:14,3,male,44
1,2016-01-01T03:54:06,2016-01-01T03:54:15,58,male,44
1,2016-01-01T03:54:12,2016-01-01T03:54:23,86,male,44
1,2016-01-01T03:54:06,2016-01-01T03:54:23,48,male,44
1,2016-01-01T03:54:06,2016-01-01T03:54:23,5,female,44
1,2016-01-01T03:54:08,2016-01-01T03:54:23,51,female,44
1,2016-01-01T03:54:21,2016-01-01T03:54:23,48,male,44
1,2016-01-01T04:36:58,2016-01-01T04:36:59,6,female,44
1,2016-01-01T04:36:58,2016-01-01T04:37:11,99,male,44
1,2016-01-01T04:36:58,2016-01-01T04:37:13,67,female,44
2,2016-01-01T04:46:43,2016-01-01T04:46:48,27,male,44
2,2016-01-01T04:46:43,2016-01-01T04:46:52,37,female,44
2,2016-01-01T04:46:43,2016-01-01T04:47:00,49,male,44
2,2016-01-01T04:46:43,2016-01-01T04:47:00,4,female,44
2,2016-01-01T04:46:43,2016-01-01T04:47:00,61,male,44
2,2016-01-01T04:46:43,2016-01-01T04:47:00,95,male,44
2,2016-01-01T04:46:43,2016-01-01T04:47:00,26,female,44
2,2016-01-01T05:42:46,2016-01-01T05:42:49,83,male,44
2,2016-01-01T05:42:46,2016-01-01T05:42:59,96,male,44
2,2016-01-01T05:42:46,2016-01-01T05:43:03,72,male,44
2,2016-01-01T05:42:46,2016-01-01T05:43:03,82,female,44
2,2016-01-01T05:42:51,2016-01-01T05:43:03,7,male,44
2,2016-01-01T05:42:46,2016-01-01T05:43:03,81,female,44
2,2016-01-01T05:42:46,2016-01-01T05:43:03,82,female,44
2,2016-01-01T05:55:01,2016-01-01T05:55:01,75,male,44
2,2016-01-01T05:55:01,2016-01-01T05:55:02,11,male,44
2,2016-01-01T05:55:01,2016-01-01T05:55:18,72,male,44
2,2016-01-01T05:55:06,2016-01-01T05:55:18,63,female,44
2,2016-01-01T05:55:01,2016-01-01T05:55:18,50,male,44
2,2016-01-01T05:55:01,2016-01-01T05:55:18,9,male,44
2,2016-01-01T05:55:15,2016-01-01T05:55:18,82,male,44
3,2016-01-01T05:56:16,2016-01-01T05:56:19,96,male,44
3,2016-01-01T05:56:16,2016-01-01T05:56:29,99,male,44
2,2016-01-01T05:55:01,2016-01-01T05:55:18,36,male,44
3,2016-01-01T05:56:16,2016-01-01T05:56:33,45,female,44
2,2016-01-01T05:55:17,2016-01-01T05:55:18,12,female,44
3,2016-01-01T05:56:16,2016-01-01T05:56:33,90,female,44
2,2016-01-01T06:06:05,2016-01-01T06:06:14,50,female,44
2,2016-01-01T06:06:05,2016-01-01T06:06:18,26,female,44
2,2016-01-01T06:06:05,2016-01-01T06:06:22,44,female,44
2,2016-01-01T06:06:05,2016-01-01T06:06:22,56,female,44
1,2016-01-01T06:34:23,2016-01-01T06:34:40,13,female,44
1,2016-01-01T06:34:23,2016-01-01T06:34:40,99,male,44
1,2016-01-01T06:34:23,2016-01-01T06:34:40,91,female,44
2,2016-01-01T06:37:12,2016-01-01T06:37:17,93,female,44
2,2016-01-01T06:37:12,2016-01-01T06:37:20,79,male,44
2,2016-01-01T06:37:12,2016-01-01T06:37:29,58,female,44
2,2016-01-01T06:37:12,2016-01-01T06:37:29,42,male,44
2,2016-01-01T06:37:15,2016-01-01T06:37:29,25,male,44
2,2016-01-01T06:40:51,2016-01-01T06:40:56,41,male,44
2,2016-01-01T06:40:51,2016-01-01T06:41:00,26,female,44
2,2016-01-01T06:40:51,2016-01-01T06:41:06,95,female,44
2,2016-01-01T06:40:51,2016-01-01T06:41:08,66,male,44
2,2016-01-01T06:40:51,2016-01-01T06:41:08,98,male,44
2,2016-01-01T06:40:51,2016-01-01T06:41:08,39,male,44
2,2016-01-01T06:40:51,2016-01-01T06:41:08,73,male,44
3,2016-01-01T06:43:03,2016-01-01T06:43:20,24,female,44
3,2016-01-01T06:43:03,2016-01-01T06:43:20,8,female,44
3,2016-01-01T06:43:03,2016-01-01T06:43:20,26,female,44
3,2016-01-01T06:43:03,2016-01-01T06:43:20,91,female,44
3,2016-01-01T06:43:03,2016-01-01T06:43:20,10,female,44
