device_id,start,end,age,gender,content_id
1,2016-01-01T00:02:11,2016-01-01T00:02:44,61,female,17
1,2016-01-01T00:02:11,2016-01-01T00:02:44,70,female,17
1,2016-01-01T00:02:28,2016-01-01T00:02:44,60,male,17
1,2016-01-01T00:02:11,2016-01-01T00:02:44,75,male,17
1,2016-01-01T00:25:45,2016-01-01T00:25:53,60,male,17
1,2016-01-01T00:25:45,2016-01-01T00:26:18,88,female,17
1,2016-01-01T00:25:45,2016-01-01T00:26:18,5,male,17
3,2016-01-01T00:34:28,2016-01-01T00:34:33,76,female,17
3,2016-01-01T00:34:28,2016-01-01T00:34:45,94,male,17
3,2016-01-01T00:34:28,2016-01-01T00:35:01,28,female,17
3,2016-01-01T00:34:28,2016-01-01T00:35:01,58,male,17
3,2016-01-01T00:34:36,2016-01-01T00:35:01,10,male,17
3,2016-01-01T00:37:34,2016-01-01T00:37:35,32,male,17
3,2016-01-01T00:37:34,2016-01-01T00:38:07,13,male,17
3,2016-01-01T00:37:34,2016-01-01T00:38:07,51,female,17
3,2016-01-01T00:37:38,2016-01-01T00:38:07,49,female,17
2,2016-01-01T00:51:10,2016-01-01T00:51:30,96,female,17
2,2016-01-01T00:51:28,2016-01-01T00:51:43,32,female,17
2,2016-01-01T00:51:27,2016-01-01T00:51:43,44,male,17
2,2016-01-01T00:51:22,2016-01-01T00:51:43,70,female,17
2,2016-01-01T00:51:31,2016-01-01T00:51:43,67,male,17
3,2016-01-01T01:28:30,2016-01-01T01:28:33,73,male,17
3,2016-01-01T01:28:30,2016-01-01T01:28:58,57,female,17
3,2016-01-01T01:28:57,2016-01-01T01:29:03,8,male,17
1,2016-01-01T02:17:14,2016-01-01T02:17:33,26,male,17
1,2016-01-01T02:17:00,2016-01-01T02:17:33,57,male,17
1,2016-01-01T02:17:00,2016-01-01T02:17:33,55,male,17
1,2016-01-01T02:17:17,2016-01-01T02:17:33,33,female,17
1,2016-01-01T02:17:11,2016-01-01T02:17:33,18,female,17
2,2016-01-01T02:38:38,2016-01-01T02:39:05,69,female,17
2,2016-01-01T02:38:32,2016-01-01T02:39:05,54,male,17
2,2016-01-01T02:38:54,2016-01-01T02:39:05,68,female,17
2,2016-01-01T02:38:32,2016-01-01T02:39:05,11,male,17
2,2016-01-01T02:39:03,2016-01-01T02:39:05,8,male,17
2,2016-01-01T02:38:33,2016-01-01T02:39:05,3,female,17
3,2016-01-01T03:12:34,2016-01-01T03:12:53,24,male,17
3,2016-01-01T03:12:20,2016-01-01T03:12:53,68,male,17
3,2016-01-01T03:12:46,2016-01-01T03:12:53,93,female,17
1,2016-01-01T03:16:32,2016-01-01T03:16:35,74,female,17
1,2016-01-01T03:16:32,2016-01-01T03:16:43,75,female,17
1,2016-01-01T03:16:32,2016-01-01T03:17:03,6,male,17
1,2016-01-01T03:16:45,2016-01-01T03:17:03,95,female,17
1,2016-01-01T03:16:58,2016-01-01T03:17:05,76,female,17
1,2016-01-01T03:16:32,2016-01-01T03:17:05,50,male,17
1,2016-01-01T03:16:32,2016-01-01T03:17:05,94,male,17
1,2016-01-01T03:16:32,2016-01-01T03:17:05,45,female,17
1,2016-01-01T03:16:53,2016-01-01T03:17:05,48,female,17
1,2016-01-01T03:32:58,2016-01-01T03:33:07,64,male,17
1,2016-01-01T03:32:58,2016-01-01T03:33:09,81,male,17
1,2016-01-01T03:32:58,2016-01-01T03:33:10,94,female,17
1,2016-01-01T03:32:58,2016-01-01T03:33:18,50,female,17
1,2016-01-01T03:32:58,2016-01-01T03:33:18,25,female,17
1,2016-01-01T03:33:00,2016-01-01T03:33:31,71,female,17
1,2016-01-01T03:33:22,2016-01-01T03:33:31,61,female,17
3,2016-01-01T03:35:08,2016-01-01T03:35:13,24,female,17
3,2016-01-01T03:35:08,2016-01-01T03:35:15,78,male,17
3,2016-01-01T03:35:08,2016-01-01T03:35:17,55,female,17
3,2016-01-01T03:35:08,2016-01-01T03:35:29,75,male,17
3,2016-01-01T03:35:08,2016-01-01T03:35:41,35,female,17
3,2016-01-01T03:35:40,2016-01-01T03:35:41,90,male,17
3,2016-01-01T03:35:08,2016-01-01T03:35:41,19,male,17
3,2016-01-01T03:35:35,2016-01-01T03:35:41,88,male,17
2,2016-01-01T04:00:30,2016-01-01T04:00:40,26,female,17
2,2016-01-01T04:00:30,2016-01-01T04:00:43,9,female,17
2,2016-01-01T04:00:30,2016-01-01T04:00:54,80,male,17
2,2016-01-01T04:00:30,2016-01-01T04:01:03,66,female,17
2,2016-01-01T04:00:30,2016-01-01T04:01:03,8,male,17
2,2016-01-01T04:00:30,2016-01-01T04:01:03,45,female,17
2,2016-01-01T04:00:37,2016-01-01T04:01:03,21,male,17
2,2016-01-01T04:00:30,2016-01-01T04:01:03,33,male,17
2,2016-01-01T04:00:33,2016-01-01T04:01:03,41,female,17
2,2016-01-01T04:00:54,2016-01-01T04:01:03,78,female,17
1,2016-01-01T04:33:18,2016-01-01T04:33:18,45,female,17
1,2016-01-01T04:33:18,2016-01-01T04:33:27,41,male,17
1,2016-01-01T04:33:18,2016-01-01T04:33:41,25,male,17
1,2016-01-01T04:33:18,2016-01-01T04:33:42,13,female,17
1,2016-01-01T04:33:18,2016-01-01T04:33:51,76,male,17
1,2016-01-01T04:33:18,2016-01-01T04:33:51,82,male,17
1,2016-01-01T04:33:18,2016-01-01T04:33:51,38,female,17
1,2016-01-01T04:33:23,2016-01-01T04:33:51,80,female,17
1,2016-01-01T04:33:33,2016-01-01T04:33:51,74,male,17
2,2016-01-01T05:01:19,2016-01-01T05:01:36,12,female,17
2,2016-01-01T05:01:19,2016-01-01T05:01:52,81,male,17
2,2016-01-01T05:01:19,2016-01-01T05:01:52,23,female,17
2,2016-01-01T05:01:26,2016-01-01T05:01:52,75,female,17
2,2016-01-01T05:01:19,2016-01-01T05:01:52,31,female,17
3,2016-01-01T05:33:53,2016-01-01T05:33:54,30,female,17
3,2016-01-01T05:33:53,2016-01-01T05:33:54,84,male,17
3,2016-01-01T05:33:53,2016-01-01T05:34:23,80,female,17
3,2016-01-01T05:34:03,2016-01-01T05:34:25,19,female,17
3,2016-01-01T05:33:53,2016-01-01T05:34:26,40,male,17
3,2016-01-01T05:33:59,2016-01-01T05:34:26,63,female,17
3,2016-01-01T05:33:53,2016-01-01T05:34:26,34,female,17
3,2016-01-01T05:33:53,2016-01-01T05:34:26,40,male,17
3,2016-01-01T05:34:22,2016-01-01T05:34:26,99,male,17
