device_id,start,end,age,gender,content_id
2,2016-01-01T00:42:24,2016-01-01T00:42:45,95,female,1
2,2016-01-01T00:42:27,2016-01-01T00:42:52,38,female,1
1,2016-01-01T00:47:25,2016-01-01T00:47:27,28,female,1
1,2016-01-01T00:47:25,2016-01-01T00:47:41,3,female,1
1,2016-01-01T00:47:25,2016-01-01T00:48:05,68,female,1
1,2016-01-01T00:47:25,2016-01-01T00:48:05,84,male,1
1,2016-01-01T00:47:25,2016-01-01T00:48:05,80,male,1
1,2016-01-01T00:47:36,2016-01-01T00:48:05,8,female,1
1,2016-01-01T00:47:54,2016-01-01T00:48:05,57,male,1
1,2016-01-01T00:47:55,2016-01-01T00:48:05,37,female,1
1,2016-01-01T00:47:55,2016-01-01T00:48:05,13,female,1
3,2016-01-01T00:58:29,2016-01-01T00:58:37,33,female,1
3,2016-01-01T00:58:29,2016-01-01T00:58:40,44,female,1
3,2016-01-01T00:58:29,2016-01-01T00:58:46,75,male,1
3,2016-01-01T00:58:29,2016-01-01T00:59:02,12,female,1
3,2016-01-01T00:58:35,2016-01-01T00:59:03,48,female,1
3,2016-01-01T00:58:44,2016-01-01T00:59:09,54,male,1
3,2016-01-01T00:58:29,2016-01-01T00:59:09,38,female,1
1,2016-01-01T01:14:34,2016-01-01T01:14:35,33,male,1
1,2016-01-01T01:14:40,2016-01-01T01:15:01,46,male,1
1,2016-01-01T01:14:34,2016-01-01T01:15:14,85,female,1
1,2016-01-01T01:14:47,2016-01-01T01:15:14,83,female,1
1,2016-01-01T01:15:12,2016-01-01T01:15:14,30,female,1
3,2016-01-01T01:22:32,2016-01-01T01:23:03,68,male,1
3,2016-01-01T01:22:50,2016-01-01T01:23:12,37,male,1
3,2016-01-01T01:22:32,2016-01-01T01:23:12,79,male,1
1,2016-01-01T02:06:23,2016-01-01T02:07:02,15,female,1
1,2016-01-01T02:06:22,2016-01-01T02:07:02,56,female,1
1,2016-01-01T02:06:22,2016-01-01T02:07:02,45,male,1
1,2016-01-01T02:06:27,2016-01-01T02:07:02,59,female,1
3,2016-01-01T03:11:15,2016-01-01T03:11:22,54,female,1
3,2016-01-01T03:11:10,2016-01-01T03:11:25,34,female,1
3,2016-01-01T03:10:52,2016-01-01T03:11:32,91,female,1
3,2016-01-01T03:10:52,2016-01-01T03:11:32,83,male,1
3,2016-01-01T03:10:52,2016-01-01T03:11:32,89,female,1
3,2016-01-01T03:10:52,2016-01-01T03:11:32,37,female,1
2,2016-01-01T03:20:40,2016-01-01T03:20:48,81,female,1
2,2016-01-01T03:20:40,2016-01-01T03:21:20,27,male,1
2,2016-01-01T03:20:40,2016-01-01T03:21:20,68,male,1
2,2016-01-01T03:20:40,2016-01-01T03:21:20,10,female,1
2,2016-01-01T03:20:40,2016-01-01T03:21:20,3,male,1
2,2016-01-01T03:21:04,2016-01-01T03:21:20,79,male,1
3,2016-01-01T04:45:11,2016-01-01T04:45:29,31,female,1
3,2016-01-01T04:45:11,2016-01-01T04:45:39,85,male,1
2,2016-01-01T04:58:41,2016-01-01T04:59:00,62,male,1
2,2016-01-01T04:59:17,2016-01-01T04:59:21,81,female,1
2,2016-01-01T04:59:11,2016-01-01T04:59:21,72,female,1
2,2016-01-01T04:58:41,2016-01-01T04:59:21,20,male,1
2,2016-01-01T05:13:15,2016-01-01T05:13:25,75,male,1
2,2016-01-01T05:13:15,2016-01-01T05:13:55,12,male,1
2,2016-01-01T05:13:15,2016-01-01T05:13:55,29,male,1
2,2016-01-01T05:13:25,2016-01-01T05:13:55,56,female,1
2,2016-01-01T05:29:35,2016-01-01T05:29:41,21,male,1
2,2016-01-01T05:29:35,2016-01-01T05:30:15,99,female,1
2,2016-01-01T05:29:35,2016-01-01T05:30:15,26,female,1
2,2016-01-01T05:29:35,2016-01-01T05:30:15,34,female,1
2,2016-01-01T05:30:12,2016-01-01T05:30:15,83,male,1
2,2016-01-01T05:29:35,2016-01-01T05:30:15,55,female,1
1,2016-01-01T05:55:26,2016-01-01T05:55:27,28,male,1
1,2016-01-01T05:55:26,2016-01-01T05:55:42,34,female,1
1,2016-01-01T05:55:26,2016-01-01T05:55:47,19,male,1
1,2016-01-01T05:55:26,2016-01-01T05:56:06,4,female,1
1,2016-01-01T05:55:26,2016-01-01T05:56:06,35,male,1
3,2016-01-01T05:59:48,2016-01-01T05:59:49,4,male,1
2,2016-01-01T06:02:20,2016-01-01T06:02:22,18,female,1
2,2016-01-01T06:02:20,2016-01-01T06:02:23,47,female,1
2,2016-01-01T06:02:20,2016-01-01T06:02:30,46,female,1
2,2016-01-01T06:02:20,2016-01-01T06:02:37,64,male,1
2,2016-01-01T06:02:20,2016-01-01T06:02:44,84,male,1
1,2016-01-01T06:06:54,2016-01-01T06:07:29,90,female,1
1,2016-01-01T06:06:54,2016-01-01T06:07:34,40,female,1
1,2016-01-01T06:06:54,2016-01-01T06:07:34,70,male,1
1,2016-01-01T06:07:24,2016-01-01T06:07:34,78,male,1
1,2016-01-01T06:07:13,2016-01-01T06:07:34,95,female,1
2,2016-01-01T06:18:21,2016-01-01T06:18:35,68,female,1
2,2016-01-01T06:18:21,2016-01-01T06:18:50,75,female,1
2,2016-01-01T06:18:46,2016-01-01T06:19:01,28,female,1
2,2016-01-01T06:19:00,2016-01-01T06:19:01,90,female,1
2,2016-01-01T06:25:12,2016-01-01T06:25:23,28,female,1
2,2016-01-01T06:25:12,2016-01-01T06:25:34,22,male,1
2,2016-01-01T06:25:12,2016-01-01T06:25:50,82,female,1
2,2016-01-01T06:25:12,2016-01-01T06:25:52,25,male,1
2,2016-01-01T06:25:39,2016-01-01T06:25:52,63,male,1
2,2016-01-01T06:25:51,2016-01-01T06:25:52,68,male,1
2,2016-01-01T06:25:12,2016-01-01T06:25:52,60,male,1
1,2016-01-01T06:28:14,2016-01-01T06:28:23,92,male,1
1,2016-01-01T06:28:14,2016-01-01T06:28:25,93,female,1
1,2016-01-01T06:28:14,2016-01-01T06:28:28,66,female,1
1,2016-01-01T06:28:14,2016-01-01T06:28:44,48,female,1
1,2016-01-01T06:28:53,2016-01-01T06:28:54,79,male,1
1,2016-01-01T06:28:14,2016-01-01T06:28:54,50,female,1
1,2016-01-01T06:28:49,2016-01-01T06:28:54,17,male,1
1,2016-01-01T06:28:23,2016-01-01T06:28:54,47,female,1
1,2016-01-01T06:28:43,2016-01-01T06:28:54,88,female,1
1,2016-01-01T06:32:00,2016-01-01T06:32:22,70,female,1
1,2016-01-01T06:32:09,2016-01-01T06:32:22,13,female,1
1,2016-01-01T06:32:00,2016-01-01T06:32:40,66,female,1
1,2016-01-01T06:32:32,2016-01-01T06:32:40,17,male,1
