device_id,start,end,age,gender,content_id
2,2016-01-01T00:02:05,2016-01-01T00:02:32,26,male,2
2,2016-01-01T00:02:05,2016-01-01T00:02:39,94,male,2
2,2016-01-01T00:02:05,2016-01-01T00:02:39,7,male,2
2,2016-01-01T00:02:05,2016-01-01T00:02:39,5,male,2
2,2016-01-01T00:02:35,2016-01-01T00:02:39,24,female,2
2,2016-01-01T00:02:05,2016-01-01T00:02:39,37,male,2
2,2016-01-01T00:02:35,2016-01-01T00:02:39,21,male,2
3,2016-01-01T01:04:58,2016-01-01T01:05:00,77,male,2
3,2016-01-01T01:04:58,2016-01-01T01:05:05,50,female,2
3,2016-01-01T01:04:58,2016-01-01T01:05:23,29,female,2
3,2016-01-01T01:04:58,2016-01-01T01:05:23,44,male,2
3,2016-01-01T01:04:58,2016-01-01T01:05:30,74,female,2
3,2016-01-01T01:04:58,2016-01-01T01:05:32,70,male,2
3,2016-01-01T01:05:32,2016-01-01T01:05:32,54,female,2
3,2016-01-01T01:05:30,2016-01-01T01:05:32,29,male,2
2,2016-01-01T01:44:04,2016-01-01T01:44:10,19,male,2
2,2016-01-01T01:44:04,2016-01-01T01:44:13,48,male,2
2,2016-01-01T01:44:04,2016-01-01T01:44:38,96,female,2
2,2016-01-01T01:44:04,2016-01-01T01:44:38,47,female,2
2,2016-01-01T01:44:04,2016-01-01T01:44:38,7,male,2
2,2016-01-01T01:44:04,2016-01-01T01:44:38,33,female,2
1,2016-01-01T02:38:25,2016-01-01T02:38:30,56,male,2
1,2016-01-01T02:38:25,2016-01-01T02:38:46,11,female,2
1,2016-01-01T02:38:25,2016-01-01T02:38:49,87,female,2
1,2016-01-01T02:38:25,2016-01-01T02:38:59,32,male,2
1,2016-01-01T02:38:25,2016-01-01T02:38:59,81,female,2
1,2016-01-01T02:38:25,2016-01-01T02:38:59,30,male,2
1,2016-01-01T02:38:25,2016-01-01T02:38:59,56,male,2
1,2016-01-01T02:38:28,2016-01-01T02:38:59,48,male,2
1,2016-01-01T02:38:49,2016-01-01T02:38:59,53,male,2
3,2016-01-01T03:04:40,2016-01-01T03:04:40,75,male,2
3,2016-01-01T03:04:40,2016-01-01T03:04:41,77,male,2
3,2016-01-01T03:04:40,2016-01-01T03:05:02,83,female,2
3,2016-01-01T03:04:40,2016-01-01T03:05:14,73,female,2
3,2016-01-01T03:04:54,2016-01-01T03:05:14,39,female,2
3,2016-01-01T03:05:13,2016-01-01T03:05:14,10,female,2
3,2016-01-01T03:04:51,2016-01-01T03:05:14,17,male,2
2,2016-01-01T03:08:15,2016-01-01T03:08:18,78,female,2
2,2016-01-01T03:08:15,2016-01-01T03:08:35,72,male,2
2,2016-01-01T03:08:15,2016-01-01T03:08:39,22,female,2
3,2016-01-01T03:08:33,2016-01-01T03:08:41,39,male,2
2,2016-01-01T03:08:15,2016-01-01T03:08:44,95,female,2
2,2016-01-01T03:08:15,2016-01-01T03:08:45,29,female,2
2,2016-01-01T03:08:15,2016-01-01T03:08:49,90,female,2
2,2016-01-01T03:08:17,2016-01-01T03:08:49,37,female,2
3,2016-01-01T03:08:33,2016-01-01T03:09:03,91,female,2
2,2016-01-01T03:08:45,2016-01-01T03:08:49,62,male,2
3,2016-01-01T03:08:33,2016-01-01T03:09:06,79,male,2
2,2016-01-01T03:08:15,2016-01-01T03:08:49,66,male,2
3,2016-01-01T03:08:51,2016-01-01T03:09:07,31,male,2
2,2016-01-01T03:08:27,2016-01-01T03:08:49,74,male,2
3,2016-01-01T03:08:55,2016-01-01T03:09:07,21,female,2
3,2016-01-01T03:08:57,2016-01-01T03:09:07,39,male,2
3,2016-01-01T03:09:07,2016-01-01T03:09:07,97,female,2
1,2016-01-01T03:13:13,2016-01-01T03:13:35,12,male,2
1,2016-01-01T03:13:31,2016-01-01T03:13:41,80,male,2
1,2016-01-01T03:13:13,2016-01-01T03:13:43,37,male,2
1,2016-01-01T03:13:13,2016-01-01T03:13:45,7,male,2
1,2016-01-01T03:13:13,2016-01-01T03:13:47,84,female,2
1,2016-01-01T03:13:30,2016-01-01T03:13:47,51,male,2
1,2016-01-01T03:13:13,2016-01-01T03:13:47,63,male,2
2,2016-01-01T03:15:34,2016-01-01T03:15:40,70,male,2
2,2016-01-01T03:15:35,2016-01-01T03:16:02,83,male,2
2,2016-01-01T03:15:56,2016-01-01T03:16:08,53,male,2
2,2016-01-01T03:15:38,2016-01-01T03:16:08,62,female,2
2,2016-01-01T03:16:00,2016-01-01T03:16:08,54,male,2
2,2016-01-01T03:16:00,2016-01-01T03:16:08,30,male,2
2,2016-01-01T03:15:49,2016-01-01T03:16:08,68,female,2
2,2016-01-01T03:15:34,2016-01-01T03:16:08,78,female,2
2,2016-01-01T03:15:36,2016-01-01T03:16:08,98,female,2
2,2016-01-01T03:15:40,2016-01-01T03:16:08,92,female,2
2,2016-01-01T03:15:41,2016-01-01T03:16:08,64,female,2
2,2016-01-01T03:15:43,2016-01-01T03:16:08,91,female,2
1,2016-01-01T03:46:29,2016-01-01T03:46:36,48,female,2
1,2016-01-01T04:25:57,2016-01-01T04:25:58,86,male,2
1,2016-01-01T04:25:57,2016-01-01T04:26:06,21,female,2
1,2016-01-01T04:26:18,2016-01-01T04:26:31,27,male,2
1,2016-01-01T04:25:57,2016-01-01T04:26:31,95,male,2
1,2016-01-01T04:25:57,2016-01-01T04:26:31,91,male,2
1,2016-01-01T04:25:57,2016-01-01T04:26:31,46,male,2
3,2016-01-01T04:34:14,2016-01-01T04:34:18,84,female,2
3,2016-01-01T04:33:44,2016-01-01T04:34:18,83,female,2
3,2016-01-01T04:34:13,2016-01-01T04:34:18,91,male,2
3,2016-01-01T04:33:44,2016-01-01T04:34:18,9,male,2
3,2016-01-01T04:33:44,2016-01-01T04:34:18,64,female,2
3,2016-01-01T04:33:46,2016-01-01T04:34:18,79,male,2
3,2016-01-01T04:33:59,2016-01-01T04:34:18,84,female,2
3,2016-01-01T04:34:17,2016-01-01T04:34:18,72,female,2
3,2016-01-01T04:34:05,2016-01-01T04:34:18,33,female,2
1,2016-01-01T04:38:16,2016-01-01T04:38:43,78,female,2
1,2016-01-01T04:38:16,2016-01-01T04:38:48,78,male,2
1,2016-01-01T04:38:16,2016-01-01T04:38:50,33,male,2
1,2016-01-01T04:38:39,2016-01-01T04:38:50,36,female,2
3,2016-01-01T04:40:52,2016-01-01T04:41:26,73,female,2
3,2016-01-01T04:41:01,2016-01-01T04:41:26,36,male,2
3,2016-01-01T04:41:20,2016-01-01T04:41:26,4,female,2
3,2016-01-01T04:40:52,2016-01-01T04:41:26,33,female,2
